(1, 0.74082166)
(51, 0.15675490)
(101, 0.13821559)
(151, 0.11971977)
(201, 0.11148752)
(251, 0.09588137)
(301, 0.09231313)
(351, 0.08150925)
(401, 0.07845850)
(451, 0.06739051)
(501, 0.07138707)
(551, 0.06709827)
(601, 0.06412319)
(651, 0.05739877)
(701, 0.06037886)
(751, 0.05491569)
(801, 0.06484062)
(851, 0.04962032)
(901, 0.05372014)
(951, 0.04925497)
(1001, 0.05271077)
(1051, 0.05594134)
(1101, 0.05247892)
(1151, 0.05314527)
(1201, 0.04378675)
(1251, 0.04782750)
(1301, 0.05100882)
(1351, 0.04335823)
(1401, 0.05527700)
(1451, 0.04636304)
(1501, 0.04840225)
(1551, 0.04432642)
(1601, 0.03762754)
(1651, 0.04117071)
(1701, 0.04364146)
(1751, 0.04250595)
(1801, 0.04247012)
(1851, 0.03579479)
(1901, 0.03361755)
(1951, 0.04457553)
(2001, 0.03714540)
(2051, 0.03803116)
(2101, 0.03625919)
(2151, 0.04418774)
(2201, 0.03709208)
(2251, 0.04141007)
(2301, 0.03724300)
(2351, 0.03761472)
(2401, 0.03495467)
(2451, 0.04302940)
(2501, 0.03147798)
(2551, 0.03095149)
(2601, 0.03260116)
(2651, 0.03330994)
(2701, 0.03717023)
(2751, 0.03550890)
(2801, 0.03369023)
(2851, 0.03583863)
(2901, 0.03628006)
(2951, 0.03216722)
(3001, 0.03131566)
(3051, 0.03116441)
(3101, 0.03001193)
(3151, 0.03326584)
(3201, 0.03210041)
(3251, 0.03755056)
(3301, 0.03724676)
(3351, 0.04134946)
(3401, 0.04598343)
(3451, 0.03060424)
(3501, 0.03441468)
(3551, 0.03255802)
(3601, 0.03524209)
(3651, 0.03226320)
(3701, 0.03077070)
(3751, 0.03042423)
(3801, 0.03066644)
(3851, 0.02910729)
(3901, 0.02927928)
(3951, 0.03457238)
(4001, 0.03005944)
(4051, 0.02962026)
(4101, 0.03186537)
(4151, 0.02639443)
(4201, 0.02979276)
(4251, 0.02647358)
(4301, 0.02352134)
(4351, 0.02824534)
(4401, 0.03239006)
(4451, 0.02384643)
(4501, 0.02371500)
(4551, 0.02740828)
(4601, 0.02844856)
(4651, 0.02811190)
(4701, 0.02837891)
(4751, 0.02377723)
(4801, 0.02777557)
(4851, 0.03308637)
(4901, 0.02456481)
(4951, 0.02655472)
(5001, 0.02632878)
(5051, 0.02583985)
(5101, 0.03168220)
(5151, 0.02756972)
(5201, 0.02393160)
(5251, 0.02761302)
(5301, 0.02153895)
(5351, 0.02260682)
