(1, 11.68868571)
(51, 3.90656769)
(101, 2.79238795)
(151, 2.38864115)
(201, 2.16555803)
(251, 2.15631542)
(301, 1.87361259)
(351, 1.94892592)
(401, 1.69443193)
(451, 1.57273252)
(501, 1.50065223)
(551, 1.33883713)
(601, 1.31305145)
(651, 1.19669668)
(701, 1.12440973)
(751, 1.19699066)
(801, 1.25346805)
(851, 1.11928738)
(901, 1.00608412)
(951, 1.06868776)
(1001, 1.07448763)
(1051, 0.97060011)
(1101, 0.96784142)
(1151, 0.91278205)
(1201, 0.98035234)
(1251, 0.92263846)
(1301, 0.81888260)
(1351, 0.80901515)
(1401, 0.87735419)
(1451, 0.84017018)
(1501, 0.80993213)
(1551, 0.82340547)
(1601, 0.82073750)
(1651, 0.84274314)
(1701, 0.73424333)
(1751, 0.72631877)
(1801, 0.88147604)
(1851, 0.75093641)
(1901, 0.72423336)
(1951, 0.75395984)
(2001, 0.66826279)
(2051, 0.65221416)
(2101, 0.67200283)
(2151, 0.65586123)
(2201, 0.81138561)
(2251, 0.73425331)
(2301, 0.65645551)
(2351, 0.66128620)
(2401, 0.77818722)
(2451, 0.68535871)
(2501, 0.61588126)
(2551, 0.58817128)
(2601, 0.63447934)
(2651, 0.65605684)
(2701, 0.67347606)
(2751, 0.63024448)
(2801, 0.61346941)
(2851, 0.74024254)
(2901, 0.67489689)
(2951, 0.61876891)
(3001, 0.60496458)
(3051, 0.55606946)
(3101, 0.60273453)
(3151, 0.72088406)
(3201, 0.53666899)
(3251, 0.65771829)
(3301, 0.54873350)
(3351, 0.50401454)
(3401, 0.51214346)
(3451, 0.63080465)
(3501, 0.51175007)
(3551, 0.60163433)
(3601, 0.55152993)
(3651, 0.53339251)
(3701, 0.51972318)
(3751, 0.51447285)
(3801, 0.51241229)
(3851, 0.54065519)
(3901, 0.54172596)
(3951, 0.50551717)
(4001, 0.51235463)
(4051, 0.60398041)
(4101, 0.48807278)
(4151, 0.50720521)
(4201, 0.50386395)
(4251, 0.55445444)
(4301, 0.52936609)
(4351, 0.70895525)
(4401, 0.45940448)
(4451, 0.71267609)
(4501, 0.56109087)
(4551, 0.49360279)
(4601, 0.50624407)
(4651, 0.47925565)
(4701, 0.51434901)
(4751, 0.45543194)
(4801, 0.51794699)
(4851, 0.49954975)
(4901, 0.44854787)
(4951, 0.51600648)
(5001, 0.47612923)
(5051, 0.45230680)
(5101, 0.43770593)
(5151, 0.49726203)
(5201, 0.45847279)
(5251, 0.50326288)
(5301, 0.44130737)
(5351, 0.43806462)
(5401, 0.47064205)
(5451, 0.46463807)
(5501, 0.53301703)
(5551, 0.42486062)
(5601, 0.45571686)
(5651, 0.44294349)
(5701, 0.46125748)
(5751, 0.43061052)
(5801, 0.40965504)
(5851, 0.46118495)
(5901, 0.42080028)
(5951, 0.45727043)
(6001, 0.44534447)
(6051, 0.42998365)
(6101, 0.45458873)
(6151, 0.42658071)
(6201, 0.48349908)
(6251, 0.42407914)
(6301, 0.45309079)
(6351, 0.42737013)
(6401, 0.40859279)
(6451, 0.43257711)
(6501, 0.42272828)
(6551, 0.41387561)
(6601, 0.45210769)
(6651, 0.41541480)
