(1, 0.49450368)
(51, 0.13681546)
(101, 0.10969146)
(151, 0.08708646)
(201, 0.07549765)
(251, 0.06877883)
(301, 0.06149874)
(351, 0.05951468)
(401, 0.06109657)
(451, 0.06069489)
(501, 0.06169710)
(551, 0.06020134)
(601, 0.05116357)
(651, 0.05004515)
(701, 0.05460620)
(751, 0.06003124)
(801, 0.05590172)
(851, 0.05067325)
(901, 0.04613842)
(951, 0.04177349)
(1001, 0.04299515)
(1051, 0.04794857)
(1101, 0.04530506)
(1151, 0.04677463)
(1201, 0.04512545)
(1251, 0.04512699)
(1301, 0.04762353)
(1351, 0.04306733)
(1401, 0.04202172)
(1451, 0.04158110)
(1501, 0.04187861)
(1551, 0.04063975)
(1601, 0.03854356)
(1651, 0.03433324)
(1701, 0.04455090)
(1751, 0.04026727)
(1801, 0.03577797)
(1851, 0.03805887)
(1901, 0.03793085)
(1951, 0.03481574)
(2001, 0.03897658)
(2051, 0.03625640)
(2101, 0.03385525)
(2151, 0.03671249)
(2201, 0.03488519)
(2251, 0.03256020)
(2301, 0.03132435)
(2351, 0.03192293)
(2401, 0.03439100)
(2451, 0.03342581)
(2501, 0.03073975)
(2551, 0.03766231)
(2601, 0.02990249)
(2651, 0.02928470)
(2701, 0.03047011)
(2751, 0.03527261)
(2801, 0.03190596)
(2851, 0.02958115)
(2901, 0.03040529)
(2951, 0.03060344)
(3001, 0.02768035)
(3051, 0.02693525)
(3101, 0.02709840)
(3151, 0.02671650)
(3201, 0.02536941)
(3251, 0.03225976)
(3301, 0.02743087)
(3351, 0.03106296)
(3401, 0.02820775)
(3451, 0.02507097)
(3501, 0.03462548)
(3551, 0.02666067)
(3601, 0.02479872)
(3651, 0.02764090)
(3701, 0.02659156)
(3751, 0.03087715)
(3801, 0.02749760)
(3851, 0.02879493)
(3901, 0.02668234)
(3951, 0.02539029)
(4001, 0.02664090)
(4051, 0.02479799)
(4101, 0.02450266)
(4151, 0.02408669)
(4201, 0.02416472)
(4251, 0.02090834)
(4301, 0.02488806)
(4351, 0.02798278)
(4401, 0.02649950)
(4451, 0.02734580)
(4501, 0.02174383)
(4551, 0.02921752)
(4601, 0.02622489)
(4651, 0.02752420)
(4701, 0.02407892)
(4751, 0.02401132)
(4801, 0.02517648)
(4851, 0.02867442)
(4901, 0.02344138)
(4951, 0.02621960)
(5001, 0.02507117)
(5051, 0.02217066)
(5101, 0.02373534)
(5151, 0.02303045)
(5201, 0.02595655)
(5251, 0.02222344)
(5301, 0.02082224)
(5351, 0.02048257)
(5401, 0.02558323)
(5451, 0.02365266)
(5501, 0.02159353)
(5551, 0.02347080)
(5601, 0.02279946)
(5651, 0.02172606)
(5701, 0.02413829)
(5751, 0.02202673)
(5801, 0.02311193)
(5851, 0.02019288)
(5901, 0.02100610)
(5951, 0.02096500)
(6001, 0.01988501)
(6051, 0.02447481)
(6101, 0.02379556)
(6151, 0.02247754)
(6201, 0.02150710)
(6251, 0.02273286)
(6301, 0.02191439)
(6351, 0.02156173)
(6401, 0.02325846)
(6451, 0.02087579)
(6501, 0.02266925)
(6551, 0.02144027)
(6601, 0.02110478)
(6651, 0.02105328)
(6701, 0.02177373)
(6751, 0.01913683)
(6801, 0.02028099)
(6851, 0.02217163)
(6901, 0.02145721)
(6951, 0.01955631)
(7001, 0.02518623)
(7051, 0.02277696)
(7101, 0.02106426)
(7151, 0.02293768)
(7201, 0.02228911)
(7251, 0.02207311)
(7301, 0.02070971)
(7351, 0.02183516)
(7401, 0.02189098)
(7451, 0.01886642)
(7501, 0.02059340)
(7551, 0.02112363)
(7601, 0.02161033)
(7651, 0.01904848)
(7701, 0.02081170)
(7751, 0.02335958)
(7801, 0.02434742)
(7851, 0.01786273)
(7901, 0.01969060)
(7951, 0.01785900)
(8001, 0.02047513)
(8051, 0.02014202)
(8101, 0.02190783)
(8151, 0.01977825)
(8201, 0.01907188)
(8251, 0.01791763)
(8301, 0.01866911)
(8351, 0.02309090)
(8401, 0.02014933)
(8451, 0.01891962)
(8501, 0.01831223)
(8551, 0.01774683)
(8601, 0.01797102)
(8651, 0.02035099)
(8701, 0.01769621)
(8751, 0.01911798)
(8801, 0.02199240)
(8851, 0.02047111)
(8901, 0.02211269)
(8951, 0.01958950)
(9001, 0.01741425)
(9051, 0.02008243)
(9101, 0.01918434)
(9151, 0.02071633)
(9201, 0.01897974)
(9251, 0.02299262)
(9301, 0.02049666)
(9351, 0.01989369)
(9401, 0.01841756)
(9451, 0.01726722)
(9501, 0.01786178)
(9551, 0.01856048)
(9601, 0.01641652)
(9651, 0.01956033)
(9701, 0.01698565)
(9751, 0.01867686)
(9801, 0.02039937)
(9851, 0.01783077)
(9901, 0.01682552)
(9951, 0.01652798)
(10001, 0.01894642)
(10051, 0.01766948)
(10101, 0.01928724)
(10151, 0.01889439)
(10201, 0.01824671)
(10251, 0.01663550)
(10301, 0.01927190)
(10351, 0.01835307)
(10401, 0.01591933)
(10451, 0.01978696)
(10501, 0.01812165)
(10551, 0.01742790)
(10601, 0.01753517)
(10651, 0.01614960)
(10701, 0.01810854)
(10751, 0.01636948)
(10801, 0.01615930)
(10851, 0.01814149)
(10901, 0.01981959)
(10951, 0.01690794)
(11001, 0.01720805)
(11051, 0.01819782)
(11101, 0.01815044)
(11151, 0.01789483)
(11201, 0.01588032)
(11251, 0.01842339)
(11301, 0.01702199)
(11351, 0.01794465)
(11401, 0.01958765)
(11451, 0.01568927)
(11501, 0.01968838)
(11551, 0.01594883)
(11601, 0.01823211)
(11651, 0.01838774)
(11701, 0.01762671)
(11751, 0.01911962)
(11801, 0.01525597)
(11851, 0.01690176)
(11901, 0.01913423)
(11951, 0.01839240)
(12001, 0.01579076)
(12051, 0.01579046)
(12101, 0.01515766)
(12151, 0.01340295)
(12201, 0.01534114)
(12251, 0.01731462)
(12301, 0.01867855)
(12351, 0.01636728)
(12401, 0.01504446)
(12451, 0.01499095)
(12501, 0.01506341)
(12551, 0.01564037)
(12601, 0.01700784)
(12651, 0.01725153)
(12701, 0.01649261)
(12751, 0.01741493)
(12801, 0.01736932)
(12851, 0.01878696)
(12901, 0.01640384)
(12951, 0.01743094)
(13001, 0.01504914)
(13051, 0.01748542)
(13101, 0.01520027)
(13151, 0.01627427)
(13201, 0.01648857)
(13251, 0.01740251)
(13301, 0.01688344)
(13351, 0.01831824)
(13401, 0.01667758)
(13451, 0.01656251)
(13501, 0.01785606)
(13551, 0.01556037)
(13601, 0.01523766)
(13651, 0.01531893)
(13701, 0.01795690)
(13751, 0.01610360)
(13801, 0.01604581)
(13851, 0.01893449)
(13901, 0.01655688)
(13951, 0.01870597)
(14001, 0.01701055)
(14051, 0.01649597)
(14101, 0.01665829)
(14151, 0.01613231)
(14201, 0.01888028)
(14251, 0.01470870)
(14301, 0.01467930)
(14351, 0.01689810)
(14401, 0.01361087)
(14451, 0.01580580)
(14501, 0.01590334)
(14551, 0.01601964)
(14601, 0.01658199)
(14651, 0.01456126)
(14701, 0.01443696)
(14751, 0.01510337)
(14801, 0.01661858)
(14851, 0.01459345)
(14901, 0.01565734)
(14951, 0.01435443)
(15001, 0.01885152)
(15051, 0.01681781)
(15101, 0.01640834)
(15151, 0.01786075)
(15201, 0.01693187)
(15251, 0.01719805)
(15301, 0.01634062)
(15351, 0.01501167)
(15401, 0.01430404)
(15451, 0.01360107)
(15501, 0.01648853)
(15551, 0.01576287)
(15601, 0.01705468)
(15651, 0.01349804)
(15701, 0.01602969)
(15751, 0.01702964)
(15801, 0.01372390)
(15851, 0.01614682)
(15901, 0.01319845)
(15951, 0.01509171)
(16001, 0.01754825)
(16051, 0.01773713)
(16101, 0.01462897)
(16151, 0.01657708)
(16201, 0.01479131)
(16251, 0.01386779)
(16301, 0.01523812)
(16351, 0.01805708)
(16401, 0.01889096)
(16451, 0.01650605)
(16501, 0.01468253)
(16551, 0.01553128)
(16601, 0.01510444)
(16651, 0.01519103)
(16701, 0.01662125)
(16751, 0.01805183)
(16801, 0.01491511)
(16851, 0.01557152)
(16901, 0.01970329)
(16951, 0.01546119)
(17001, 0.01531055)
(17051, 0.01617924)
(17101, 0.01569010)
(17151, 0.01529330)
(17201, 0.01477409)
(17251, 0.01527411)
(17301, 0.01428943)
(17351, 0.01581092)
(17401, 0.01436462)
(17451, 0.01484090)
(17501, 0.01220261)
(17551, 0.01178960)
(17601, 0.01512806)
(17651, 0.01539518)
(17701, 0.01354763)
(17751, 0.01348008)
(17801, 0.01432749)
(17851, 0.01614663)
(17901, 0.01458250)
(17951, 0.01437187)
(18001, 0.01648347)
(18051, 0.01399474)
(18101, 0.01532563)
(18151, 0.01435486)
(18201, 0.01445749)
(18251, 0.01479082)
(18301, 0.01507839)
(18351, 0.01520093)
(18401, 0.01397492)
(18451, 0.01328829)
(18501, 0.01339894)
(18551, 0.01309059)
(18601, 0.01683687)
(18651, 0.01464295)
(18701, 0.01507968)
(18751, 0.01508927)
(18801, 0.01354398)
(18851, 0.01294496)
(18901, 0.01472056)
(18951, 0.01798802)
(19001, 0.01413662)
(19051, 0.01751137)
(19101, 0.01485184)
(19151, 0.01512992)
(19201, 0.01318130)
(19251, 0.01653701)
(19301, 0.01342686)
(19351, 0.01346197)
(19401, 0.01339033)
(19451, 0.01629164)
(19501, 0.01340072)
(19551, 0.01563886)
(19601, 0.01600094)
(19651, 0.01516877)
(19701, 0.01524978)
(19751, 0.01365915)
(19801, 0.01251733)
(19851, 0.01576715)
(19901, 0.01372852)
(19951, 0.01390470)
(20001, 0.01551430)
(20051, 0.01376006)
(20101, 0.01668768)
(20151, 0.01137636)
(20201, 0.01436571)
(20251, 0.01345048)
